Energy_Consumption_kWh,Vehicle_ID,Traffic_Condition,Speed_kmh,Slope_%,Temperature_C,Road_Type,Humidity_%,Wind_Speed_ms,Weather_Condition
12.2754,1523,2,106.15,8.55705,38.964,1,45.6502,12.583,4
5.55879,1357,3,31.1339,5.73884,39.0943,1,51.222,5.01694,3
5.44534,1971,3,2.62161,-3.52058,39.1853,1,58.696,13.0246,3
6.73803,1488,2,20.6195,9.16744,39.2066,1,71.4962,14.1686,4
8.30582,1157,2,51.8423,-3.9651,39.2148,1,68.2732,3.77148,1
5.57195,1339,2,8.76979,-0.102331,39.2594,1,73.5536,1.26058,3
9.83433,1001,2,117.484,0.67421,39.268,1,51.4152,13.693,1
8.86446,1047,3,76.7115,-1.08113,39.2865,1,28.5555,5.38512,3
7.9641,1228,3,61.5138,4.20922,39.344,1,71.7103,14.3372,3
4.89271,1074,3,10.1579,9.57092,39.4811,1,59.5134,2.41177,3
10.3303,1549,2,98.7928,8.92264,39.5287,1,51.1711,10.3173,2
7.61805,1589,2,0.470205,-3.89248,39.5413,1,64.2373,13.0957,1
8.35941,1739,1,25.4095,9.54897,39.5516,1,67.5548,14.5203,4
8.69863,1191,3,106.042,2.30564,39.6047,1,40.2406,5.97632,2
9.91264,1974,2,102.904,-1.08499,39.6606,1,82.5786,4.54852,4
4.5317,1015,1,4.7469,-0.634352,39.6718,1,75.5703,10.3823,2
9.62731,1654,1,109.817,-2.02557,39.6882,1,84.3782,1.42645,3
8.08382,1082,1,70.9099,5.2699,39.761,1,56.7477,12.9283,4
7.36693,1654,2,33.9201,-0.104989,39.7772,1,41.9465,13.803,3
4.87606,1851,1,23.5784,-3.3815,39.8184,1,53.7596,4.33963,3
5.1354,1394,2,19.9422,-0.390756,39.8229,1,48.7267,10.5507,4
6.33874,1856,2,15.066,9.94072,39.8347,1,23.3883,6.89012,3
8.79579,1621,2,73.8417,8.02903,39.907,1,58.6906,14.9238,3
11.7334,1442,1,109.77,2.31889,39.9353,1,80.1975,5.74189,1
6.33773,1960,3,56.1683,2.90198,39.9518,1,54.3576,10.5677,3
11.5615,1686,2,107.197,9.87831,39.9853,1,51.604,5.0206,4
7.99601,1146,3,114.064,0.0432024,39.9981,1,37.9435,4.5822,3
9.44344,1983,2,69.5685,1.20016,-4.97762,2,79.8655,11.3967,1
6.37622,1383,3,1.09178,4.14789,-4.95445,2,71.3123,1.51012,2
5.52375,1756,2,10.6294,5.34535,-4.9357,2,64.6244,11.4772,2
10.7932,1029,3,111.893,5.34235,-4.92775,2,33.897,2.28376,2
7.98496,1072,1,51.8481,8.33184,-4.81873,2,87.5221,12.5912,4
11.4505,1906,2,97.063,-1.75796,-4.81561,2,78.48,6.24468,4
5.45678,1580,2,41.0874,0.772692,-4.75289,2,55.2149,4.3241,2
7.56028,1421,1,65.5497,5.11403,-4.71885,2,50.7373,13.1976,1
9.57287,1074,3,87.7796,8.29826,-4.71004,2,72.1142,14.3086,4
12.2804,1441,3,110.848,4.22581,-4.68841,2,88.1439,12.0462,1
9.726,1346,3,109.389,5.57805,-4.68784,2,24.5791,13.6499,1
8.28952,1465,2,40.4655,6.58051,-4.67823,2,36.5,13.834,4
13.3894,1040,1,93.9838,1.61111,-4.63661,2,86.6767,14.9455,2
6.15432,1797,3,5.95372,8.75653,-4.62972,2,40.0229,3.17582,3
10.6745,1009,3,79.4679,-0.0843317,-4.61114,2,26.534,8.02266,4
7.937,1853,2,48.8166,-4.78026,-4.59957,2,66.7768,3.92637,1
9.57258,1000,1,54.6206,2.17442,-4.57021,2,56.177,12.6877,3
4.3245,1260,3,27.9999,6.71741,-4.56465,2,28.9928,0.149688,3
8.48178,1887,1,89.4258,-1.36763,-4.53914,2,46.1238,3.3374,4
6.60567,1105,3,6.32927,9.52148,-4.5323,2,75.6812,0.290449,1
8.04026,1516,1,75.9923,-0.765923,-4.52719,2,70.6612,7.52938,4
6.48758,1725,3,7.92664,7.47672,-4.51613,2,39.7466,9.87501,2
7.10174,1759,1,64.8992,6.07153,-4.47566,2,60.5426,14.6763,4
10.2239,1217,2,71.444,-0.160912,-4.47217,2,59.9083,7.86955,3
11.7694,1228,3,104.483,4.64838,-4.47098,2,20.9714,9.25469,3
10.3487,1573,3,94.81,2.6726,-4.44991,2,84.2004,1.11622,1
7.60376,1398,1,24.141,2.47966,-4.41961,2,68.4974,6.0935,2
12.7995,1723,2,113.611,8.06876,-4.39868,2,88.0633,14.2062,1
8.49353,1157,2,87.8247,-4.94321,-4.372,2,69.5546,1.72405,2
9.19751,1993,3,83.1491,2.56298,-4.30531,2,57.6241,7.25143,1
9.11918,1887,1,89.3701,1.58188,-4.28494,2,85.0405,13.6497,1
9.80513,1638,2,93.6565,7.06681,-4.28164,2,59.7456,7.06556,2
6.25315,1955,2,49.2364,-0.434884,-4.28036,2,38.6651,10.7798,2
9.40891,1052,2,114.954,-1.55117,-4.27215,2,47.4181,0.0750909,4
12.1047,1398,3,95.5669,2.43557,-4.21585,2,62.5387,11.4575,4
8.92976,1754,3,113.415,4.7156,-4.20958,2,79.9658,4.16657,4
6.27014,1459,1,36.5884,1.77656,-4.20199,2,55.6117,7.35761,1
8.93986,1583,2,72.8059,-4.56909,-4.19509,2,86.1385,1.42057,4
8.79066,1663,3,74.4569,-0.562674,-4.18605,2,30.3875,6.2782,4
5.61266,1780,1,36.296,-2.23371,-4.18553,2,53.0506,9.73929,1
7.61569,1510,3,69.5177,-4.94753,-4.13276,2,81.8258,11.0976,2
7.79,1955,3,58.548,7.62612,-4.1318,2,61.2945,8.931,3
7.68173,1636,2,31.1794,2.78889,-4.11777,2,20.044,4.6709,1
8.29185,1657,3,54.1356,3.33136,-4.11692,2,71.0014,2.04877,2
7.33089,1301,2,83.6918,4.80477,-4.07661,2,39.8226,3.3154,4
8.16382,1637,1,69.7947,8.93564,-4.07641,2,70.6652,0.377325,1
7.10168,1410,2,42.8435,-3.03086,-3.93895,2,42.912,2.21327,3
6.69641,1560,2,33.1403,-0.309078,-3.86927,2,62.0873,14.4796,4
5.7351,1452,2,35.0293,2.31136,-3.86639,2,65.5607,7.45838,2
5.34536,1760,2,49.893,3.56753,-3.84903,2,43.1805,8.28888,3
12.6911,1644,1,115.89,9.30079,-3.84856,2,82.8959,6.15503,2
10.8785,1686,1,105.778,1.48008,-3.82708,2,67.9734,4.74614,3
9.70139,1035,1,77.6811,-4.35748,-3.75366,2,41.9368,1.083,2
11.9697,1502,1,98.9221,-3.59555,-3.73782,2,77.0786,10.8582,1
10.4538,1584,3,72.8789,3.57979,-3.7341,2,64.6206,5.52137,2
7.74482,1126,3,32.6345,1.15347,-3.68844,2,65.6333,13.1655,2
6.27425,1124,1,24.9389,1.63809,-3.68616,2,79.8732,0.855162,3
9.9858,1917,1,76.9303,-3.64971,-3.64995,2,88.2454,1.08828,1
9.45522,1300,3,80.0023,0.00419648,-3.64368,2,57.8687,12.9192,2
9.76227,1176,2,88.997,3.13277,-3.58281,2,54.0424,14.7148,1
7.08858,1493,1,38.823,5.74916,-3.52344,2,47.4276,7.53423,2
7.91698,1928,3,23.5703,2.69352,-3.52198,2,37.0582,8.0193,3
11.286,1884,3,112.934,9.76693,-3.51119,2,76.763,9.91279,2
4.4887,1435,1,48.6123,-3.00721,-3.49552,2,57.0184,4.49557,4
8.53795,1212,1,59.5819,1.71324,-3.49312,2,59.2917,13.6764,1
6.29099,1901,2,50.1774,0.870674,-3.44806,2,51.6435,13.0264,4
10.1046,1967,3,51.9901,0.120284,-3.4462,2,85.8902,5.31765,1
5.634,1439,1,47.4064,-0.422275,-3.41875,2,61.0903,2.62393,3
9.485,1192,1,53.0872,6.79444,-3.40535,2,35.6993,8.72379,1
12.0446,1016,3,104.972,-4.43462,-3.3906,2,88.38,5.82485,4
10.0121,1185,1,88.8611,9.29855,-3.37148,2,69.594,6.51309,1
6.68773,1220,1,23.2007,-0.58531,-3.33508,2,81.8827,14.3249,4
8.81925,1658,3,49.435,7.53469,-3.33104,2,46.9337,5.72939,2
7.29622,1761,2,15.9612,3.67617,-3.17408,2,37.4758,0.762161,1
6.45123,1948,2,61.3336,-3.17597,-3.17392,2,50.2569,5.36119,2
6.38859,1957,3,58.0563,5.00512,-3.16948,2,31.0884,0.0310334,3
5.2655,1197,1,22.0575,5.92899,-3.16162,2,76.5808,0.131862,3
7.95403,1802,1,85.03,4.41308,-3.06724,2,40.1142,4.18354,2
8.10258,1059,3,105.254,-3.24126,-3.0075,2,59.8474,2.55976,3
7.95819,1588,2,58.0198,6.70183,-2.95031,2,41.4817,6.95479,4
12.1561,1459,1,88.9879,-0.065686,-2.92483,2,42.8971,3.59691,1
7.63008,1300,1,46.7077,-1.2522,-2.91397,2,78.0871,6.42422,3
11.1852,1942,2,116.414,6.4248,-2.90463,2,20.8338,5.49055,3
12.3128,1658,3,111.253,1.73689,-2.89452,2,56.3944,10.1588,1
10.2956,1562,3,111.497,-0.434832,-2.77736,2,46.9469,8.35841,2
10.8607,1386,3,89.833,-0.516319,-2.75036,2,63.7773,3.09513,4
9.69025,1620,3,98.0152,-2.33351,-2.72059,2,55.8141,0.818558,3
8.26215,1568,1,51.6412,0.478281,-2.71019,2,24.6302,2.41685,4
7.63279,1214,2,99.0499,1.3686,-2.69908,2,27.5613,7.87961,4
6.16062,1263,3,13.8175,6.44509,-2.68863,2,29.5637,6.54957,4
5.36536,1771,2,25.2848,-1.45793,-2.6725,2,31.2302,4.43277,2
7.63406,1637,2,13.769,7.71116,-2.6516,2,83.2325,6.98463,4
10.3849,1408,2,96.3373,0.192252,-2.61186,2,23.7307,8.52321,2
6.48287,1202,2,31.5012,3.67229,-2.47341,2,79.3569,5.01494,1
3.00488,1669,1,1.45881,-1.50874,-2.414,2,63.5659,3.71136,2
6.82778,1560,2,37.1355,4.47767,-2.39268,2,44.3093,14.9991,1
8.77448,1022,2,26.3465,8.84272,-2.351,2,40.7184,10.3275,3
6.70081,1702,1,16.3921,6.85657,-2.33387,2,35.3589,1.9569,2
5.61768,1380,3,20.2499,-2.19427,-2.18925,2,54.5559,8.21294,1
11.9502,1940,2,113.628,-3.05362,-2.17733,2,31.0804,0.0603898,1
11.5641,1587,2,119.867,-4.61785,-2.14847,2,60.8417,9.52496,2
11.3404,1997,2,64.8663,7.02656,-2.0749,2,74.8919,1.68398,2
6.60263,1597,1,48.7755,-4.21318,-1.98035,2,66.13,7.1686,2
9.54097,1415,2,107.291,-4.26933,-1.97976,2,64.1058,13.8608,3
10.6236,1652,2,58.3063,2.80079,-1.97963,2,76.5635,9.55892,1
10.2442,1027,2,93.6451,1.9124,-1.95214,2,25.0674,9.72668,2
9.09094,1765,3,20.1884,-0.63837,-1.93832,2,58.053,9.96929,2
11.2103,1175,3,88.4153,1.30073,-1.84823,2,71.2252,14.9064,2
8.43136,1927,2,39.3406,0.0400187,-1.83767,2,60.9443,6.7741,2
6.30348,1335,1,20.4555,6.55411,-1.82452,2,36.6079,9.20908,3
5.45332,1377,3,32.1772,-1.22057,-1.79072,2,63.1272,2.35414,3
9.84313,1927,2,83.2958,7.99442,-1.78526,2,84.7789,1.61255,1
11.7523,1243,3,109.193,9.54455,-1.7771,2,66.2394,10.317,3
7.62036,1721,2,44.4279,6.01088,-1.70776,2,45.8272,11.0637,4
9.74952,1040,2,55.3042,6.42929,-1.69082,2,43.0338,13.4389,3
7.59992,1664,2,65.8692,-1.05121,-1.68503,2,73.1704,0.767622,3
10.0116,1091,3,65.3557,4.7754,-1.62372,2,59.486,10.8536,1
8.31575,1899,3,20.8773,7.44407,-1.62104,2,74.7069,11.6362,1
9.82777,1064,1,114.56,7.51937,-1.59141,2,32.9478,3.56893,1
7.6783,1545,3,37.6654,-2.69014,-1.51851,2,21.9859,14.7782,1
6.69585,1762,1,25.1218,-2.37031,-1.46915,2,84.791,7.17811,3
6.12339,1375,2,33.0287,2.2364,-1.46241,2,49.1392,8.3803,3
9.85707,1128,3,69.1787,8.5021,-1.35743,2,72.652,14.8359,2
8.99073,1284,3,58.0632,-3.01589,-1.35496,2,83.4082,14.6336,4
7.53516,1112,1,40.7166,6.91993,-1.33747,2,35.2468,14.2037,3
7.23629,1901,2,53.8894,6.3959,-1.33601,2,23.6814,4.934,3
8.61784,1363,1,20.9738,0.339357,-1.31817,2,39.9508,12.1255,3
8.70248,1262,1,80.8104,3.10218,-1.31336,2,67.8358,1.03907,2
6.47565,1219,1,0.239056,3.46696,-1.3069,2,53.7829,6.8316,2
6.88376,1636,3,56.4942,-0.452954,-1.30604,2,63.8188,11.4493,1
9.00899,1686,2,41.0219,7.31439,-1.27649,2,77.5208,0.280657,2
4.85503,1176,2,23.5495,5.18474,-1.24045,2,32.4485,6.22989,1
11.077,1144,1,89.0751,-0.71902,-1.24036,2,71.864,12.9677,3
4.0755,1468,3,10.3239,-1.12675,-1.12926,2,66.6091,11.9398,3
7.40575,1259,2,70.2451,-0.557134,-1.11418,2,47.9916,6.61451,3
10.4212,1505,2,98.8493,-4.88374,-1.07281,2,89.0399,10.0781,4
5.52883,1710,2,28.9991,6.30285,-1.06398,2,27.6587,14.9846,3
7.59251,1696,1,27.5518,8.73653,-1.04208,2,78.0564,11.0148,3
8.22826,1778,3,62.3175,0.599322,-1.03868,2,74.2407,9.62353,3
9.41905,1343,3,88.7476,1.15234,-1.00422,2,51.4486,12.5505,1
7.25428,1269,2,10.7711,2.32561,-0.973069,2,43.6462,2.9527,1
8.70826,1187,3,69.2624,-0.16896,-0.935215,2,62.7333,4.85337,3
13.2249,1263,2,116.409,7.21668,-0.932405,2,79.1031,14.5215,2
9.45988,1713,2,56.9723,5.96285,-0.91837,2,60.1319,12.1672,3
4.36394,1669,3,10.4936,-1.41267,-0.896891,2,61.4338,7.00659,2
8.2591,1212,1,72.8216,0.25054,-0.819348,2,22.7981,1.78576,2
7.796,1348,1,50.7274,4.48289,-0.803208,2,31.8793,14.1958,2
11.5485,1373,2,118.734,-2.40358,-0.685383,2,58.6343,13.3378,1
8.7578,1454,1,101.104,-2.98758,-0.648932,2,86.3773,9.29783,4
10.2361,1030,3,37.237,-2.74526,-0.641922,2,80.9956,10.5032,4
11.1841,1246,3,113.575,9.86468,-0.641698,2,24.5265,11.348,2
8.93319,1313,2,43.748,5.10697,-0.639559,2,87.2009,1.13534,1
7.94784,1484,3,36.3864,2.52321,-0.620968,2,54.6407,7.19218,1
6.9202,1775,1,42.355,1.1585,-0.560841,2,32.5796,8.74629,3
7.31519,1022,2,35.6745,8.30818,-0.543221,2,76.7832,13.0502,1
10.844,1257,3,114.678,4.87357,-0.49636,2,40.3589,8.52014,2
10.2841,1117,1,109.655,7.90675,-0.494467,2,23.8548,0.40733,1
5.72737,1903,1,24.2154,-2.06465,-0.486025,2,38.6059,4.41963,2
8.2214,1952,1,24.4877,1.5148,-0.465728,2,50.5265,11.7472,2
7.83491,1920,3,28.035,6.55581,-0.458783,2,31.5692,10.3761,3
10.2956,1144,2,105.33,-0.331452,-0.433046,2,36.5315,6.26158,1
8.44265,1312,3,85.1742,-4.87097,-0.419581,2,26.5472,0.861677,2
10.0855,1663,1,95.131,0.451402,-0.372684,2,73.3885,8.76372,3
8.41708,1554,3,94.0766,-0.928759,-0.281045,2,32.6333,0.570438,2
6.12233,1101,3,0.775723,-3.66559,-0.251147,2,56.2498,1.44959,1
10.8505,1332,2,68.877,-3.95643,-0.241436,2,88.389,6.84537,2
9.97456,1875,1,95.6905,8.93627,-0.224002,2,82.0592,2.86788,4
8.60569,1143,2,100.299,1.22358,-0.190853,2,59.4433,11.0543,2
7.65331,1682,2,40.0972,0.688649,-0.173062,2,53.4965,8.51337,2
12.3217,1074,2,109.146,4.79745,-0.159441,2,51.9102,13.7752,2
6.3713,1658,2,56.498,9.30219,-0.142636,2,30.5126,2.35194,2
11.0475,1449,1,80.2864,2.14237,-0.0578758,2,75.7267,14.396,1
10.533,1377,3,38.9408,8.75314,-0.0493993,2,76.835,8.3667,4
10.9237,1988,1,72.1135,-3.2904,-0.0368269,2,69.089,2.91286,3
10.0241,1944,2,82.9267,-0.283227,-0.012341,2,37.3298,12.3746,2
10.894,1595,3,108.798,2.88897,0.0197501,2,57.0187,9.86503,4
7.35713,1603,3,6.15162,9.37061,0.0310094,2,60.3805,7.01315,3
9.22134,1065,3,93.5438,7.40448,0.0354447,2,57.4954,2.31553,3
7.74406,1911,2,31.3258,5.36041,0.0857283,2,22.7826,13.8408,2
7.71761,1687,3,44.7189,-4.13637,0.0862263,2,58.6135,7.96536,3
8.91677,1327,3,84.7646,-3.105,0.087056,2,56.7463,6.33133,3
7.93361,1674,3,96.9922,0.740656,0.126628,2,39.6234,6.98321,1
6.94548,1391,3,47.5864,5.53288,0.137016,2,70.3575,0.484059,3
8.31995,1504,2,93.4923,-3.59618,0.163946,2,67.5963,1.30397,2
5.78737,1830,3,36.1995,2.58616,0.198411,2,32.871,12.7749,3
7.23652,1475,2,33.0346,5.76651,0.199207,2,63.1678,10.6337,2
5.53149,1135,1,11.3819,7.99699,0.316832,2,34.9226,0.68708,3
8.10362,1858,3,55.1164,-3.06448,0.325821,2,52.5908,14.4797,1
10.8088,1014,1,92.7506,-3.76638,0.333817,2,32.0601,7.12982,1
7.29843,1359,2,20.4922,5.72369,0.373815,2,43.1286,6.07954,2
6.40588,1019,3,1.0865,5.91871,0.392453,2,82.0433,4.65223,3
9.13,1482,3,90.7976,2.85753,0.424548,2,79.2247,2.17966,1
10.6009,1709,1,81.0988,4.20272,0.433351,2,39.1593,14.1905,2
8.35741,1619,1,51.932,-3.79497,0.462292,2,64.4582,5.97575,1
6.38744,1200,3,18.591,6.68196,0.481334,2,54.5584,13.4974,3
8.31061,1640,1,29.9948,0.305559,0.535746,2,69.6333,9.46827,2
4.48633,1268,3,2.6296,6.2971,0.589402,2,23.8134,3.65586,1
11.326,1848,3,88.9953,-4.77888,0.602743,2,25.4155,13.39,2
9.3526,1449,1,56.6088,9.03572,0.647707,2,20.3998,12.0389,2
8.15019,1200,2,51.638,2.54062,0.650887,2,62.6613,1.89917,3
12.0633,1518,2,111.809,5.24034,0.663522,2,75.3906,4.44231,4
11.2263,1062,2,115.618,-3.83132,0.684319,2,85.7204,2.40167,1
2.15665,1104,1,10.8865,8.50479,0.717275,2,23.6093,3.21415,2
6.7803,1680,3,20.2572,0.704697,0.746073,2,75.8362,8.54244,2
11.6136,1748,3,65.5893,5.89225,0.746082,2,36.0976,7.58916,3
9.01063,1942,2,44.2449,5.51995,0.786091,2,44.6614,7.75868,2
7.51311,1304,2,43.844,7.15789,0.796234,2,26.7407,12.945,4
10.3716,1920,2,58.2087,7.06397,0.800556,2,56.1827,3.93424,4
8.46089,1835,2,13.6375,-1.53142,0.852115,2,88.386,2.24567,3
10.7102,1706,1,112.791,3.38411,0.921861,2,86.7407,6.60691,2
8.17276,1694,1,91.0458,-4.23872,0.94859,2,41.3566,6.61361,4
10.0319,1976,3,64.3894,8.72011,0.969393,2,47.4018,10.4613,3
7.71672,1633,3,27.8422,1.47339,1.00299,2,61.7245,5.92925,3
4.93435,1763,2,4.50853,3.46069,1.06169,2,23.1111,9.04788,3
10.8284,1038,1,88.203,2.59175,1.09905,2,67.0551,2.16885,1
6.57338,1655,3,53.2703,0.827166,1.13358,2,60.2162,1.32119,4
9.28573,1700,2,76.8571,8.58245,1.20675,2,55.621,9.75396,4
11.6292,1374,1,68.6095,-4.14876,1.20924,2,78.0786,9.93943,3
7.31691,1116,1,45.2642,-3.67342,1.2463,2,70.6681,4.80532,2
7.5451,1537,1,88.5513,2.06333,1.26441,2,42.0977,14.5473,2
10.3388,1920,3,94.0065,1.48117,1.30054,2,23.0945,1.71533,3
8.71256,1028,1,60.0695,-1.28171,1.3053,2,35.3239,4.75613,1
7.22987,1828,3,42.591,-0.486865,1.38431,2,75.5983,10.3253,1
10.3709,1404,1,71.4498,8.42728,1.39984,2,48.6893,11.4626,1
7.84938,1583,3,4.77566,0.4042,1.40482,2,23.69,2.99613,4
9.91716,1080,3,78.7957,-4.80985,1.44648,2,85.9884,9.50921,4
8.95202,1010,2,40.1031,9.63716,1.45705,2,78.7727,6.35054,3
5.56253,1914,1,10.3359,3.86172,1.47457,2,82.4546,14.4035,2
10.679,1950,3,112.084,2.40324,1.4997,2,63.8221,9.68072,1
9.77936,1368,1,78.7692,6.83906,1.52452,2,27.3256,4.3254,3
5.70082,1649,3,5.89781,0.343054,1.58259,2,63.4158,11.1365,4
8.52777,1252,1,85.2506,4.10763,1.66286,2,20.6972,0.423625,4
11.1963,1012,1,97.2725,9.76792,1.6679,2,48.3748,14.432,1
12.0286,1209,2,80.7009,3.44172,1.70699,2,72.2957,8.09845,4
7.79918,1360,1,74.5809,-2.13648,1.735,2,24.725,12.939,4
8.08551,1213,2,23.7067,-4.52467,1.76323,2,86.4022,0.56853,1
8.53144,1515,1,80.5775,-3.67702,1.76601,2,82.3956,5.65981,3
8.4241,1169,2,109.104,-0.82189,1.77285,2,69.0411,3.63924,2
11.2021,1232,1,119.669,5.12016,1.78216,2,22.711,6.08916,3
8.73916,1951,1,66.7758,-2.42987,1.8116,2,23.9543,8.0295,2
8.26795,1699,1,15.8616,7.63362,1.817,2,46.5635,0.180015,3
8.62271,1570,1,114.654,-4.73392,1.84537,2,36.7486,12.2735,2
8.7761,1684,2,56.3765,7.82025,1.87401,2,76.849,4.93108,1
4.66994,1608,2,39.8629,-4.91038,1.91292,2,49.247,7.36907,2
10.5774,1334,3,79.5633,4.52272,1.92772,2,44.0178,7.28463,3
10.7172,1820,2,87.4388,3.00585,1.94732,2,67.8553,12.5115,3
11.6965,1509,3,113.651,6.44905,1.96276,2,87.0639,6.1181,1
3.12302,1583,1,22.4127,-0.165151,1.98059,2,35.3512,8.06634,1
7.49373,1481,3,23.8912,2.09798,1.99313,2,20.6506,13.5081,1
8.35735,1962,2,67.9587,7.24689,2.01482,2,80.6678,12.2502,1
8.46905,1593,1,101.153,0.178301,2.0358,2,60.9314,7.27165,4
12.5391,1820,3,88.5541,7.46487,2.08699,2,42.6808,11.3005,1
6.16439,1342,1,30.9729,-3.62705,2.10745,2,69.9268,10.4641,2
11.2254,1302,3,115.37,-1.02362,2.12432,2,28.5751,7.60513,4
8.54494,1788,1,67.73,9.54604,2.12625,2,37.0184,2.18066,1
6.37613,1736,3,8.45528,-3.99487,2.17952,2,47.3015,13.2512,3
10.3596,1526,2,93.2158,-1.65748,2.18239,2,64.5004,14.4069,2
5.45804,1819,1,27.65,7.7123,2.19861,2,62.9772,6.17907,4
9.6809,1473,3,79.7063,4.73357,2.26419,2,40.6815,10.4857,1
10.1847,1209,1,110.223,7.85819,2.26546,2,32.5028,3.21533,1
9.10757,1044,3,23.0248,9.96298,2.27775,2,86.1566,3.55202,2
7.26831,1349,1,88.3104,7.14741,2.30825,2,41.5062,7.41307,2
8.86407,1854,1,101.784,6.06767,2.31407,2,23.1598,12.0373,2
7.93671,1496,2,91.321,-3.69665,2.31677,2,27.2018,13.3971,2
8.54779,1392,3,86.3996,0.596613,2.32495,2,48.021,9.00934,3
7.35874,1205,2,11.2271,-4.28938,2.32496,2,40.0219,5.59825,1
5.95691,1737,2,5.95271,2.6934,2.33474,2,76.2531,0.276555,1
8.08717,1189,2,20.3857,-2.63275,2.36395,2,35.2452,11.0819,2
8.508,1607,2,17.6034,-3.79356,2.402,2,81.2038,6.39604,1
7.78235,1226,3,49.4421,7.29872,2.42396,2,31.0862,8.1013,4
6.77939,1538,1,12.8054,9.2456,2.4539,2,35.0002,5.76652,1
9.97599,1028,3,74.8492,5.56061,2.46838,2,69.0299,0.719702,1
11.4855,1918,2,112.598,2.31913,2.47213,2,32.3305,8.6732,2
6.55557,1425,2,21.9376,1.87327,2.48171,2,56.2187,0.413119,2
7.00381,1468,2,63.1136,5.21188,2.49364,2,34.2296,11.1658,3
7.20362,1898,1,60.3687,2.56925,2.53133,2,82.237,1.93066,2
8.11673,1539,2,15.5615,-0.537301,2.59181,2,58.2277,10.4825,1
8.53341,1614,2,46.7268,-2.10861,2.63935,2,49.3143,10.8323,2
8.13939,1398,2,77.5689,-2.93376,2.64734,2,26.0539,3.52153,4
6.95861,1065,2,11.6852,-0.590411,2.6682,2,78.3968,11.4393,2
12.6057,1657,2,72.6086,-0.716101,2.77691,2,83.3655,3.21725,1
8.27549,1749,2,98.2488,5.33205,2.80219,2,21.4456,4.81167,1
8.78031,1415,2,99.833,8.36984,2.80774,2,42.5586,3.01002,3
10.5311,1799,2,91.461,-3.93764,2.85725,2,54.8578,1.08251,1
6.02843,1993,1,4.37533,2.08521,2.86563,2,49.5411,14.9529,2
7.38927,1270,2,38.5795,8.27194,2.86841,2,86.6383,4.51828,3
8.42823,1731,1,91.838,-4.29303,2.88179,2,37.4958,12.1596,1
6.90509,1738,2,58.3408,0.599075,3.04877,2,24.539,9.26619,2
4.31627,1447,1,11.3468,2.50334,3.06728,2,41.9183,2.99121,3
11.8427,1566,1,107.91,-2.19755,3.08179,2,85.7249,10.2342,3
10.352,1525,2,83.6596,9.47299,3.10721,2,80.6369,6.16538,4
8.50595,1455,3,78.4793,-4.59784,3.13602,2,72.4091,14.2141,3
5.31466,1300,3,15.2523,-3.83762,3.1611,2,25.1005,5.86123,1
6.26618,1493,2,8.93141,0.161233,3.17488,2,82.884,12.5948,3
7.66781,1663,3,22.9491,3.26098,3.17638,2,23.9881,10.845,2
7.84845,1197,1,18.7442,-3.74895,3.20649,2,81.2416,1.86058,4
12.3485,1827,3,107.221,9.27429,3.28327,2,51.1804,12.7477,4
13.1071,1077,1,117.668,3.00765,3.39633,2,41.8084,12.2466,4
10.9131,1673,2,113.87,-3.63253,3.40555,2,72.4723,11.7092,3
5.08135,1236,2,60.6761,-0.130006,3.41508,2,54.2945,0.188793,3
13.2813,1162,1,116.621,5.18459,3.43543,2,83.9594,4.8759,2
5.74208,1908,2,15.1338,-1.2278,3.47921,2,75.4604,12.6418,1
7.27131,1295,2,45.4913,1.3725,3.49842,2,87.278,0.920905,4
8.66882,1233,3,72.7217,-2.40988,3.54843,2,66.4094,6.06255,1
11.8056,1418,1,98.3395,1.1419,3.55847,2,79.6485,9.25653,1
8.44865,1343,3,63.3106,-4.91809,3.56436,2,88.1353,2.49301,4
11.9679,1570,3,117.093,8.37903,3.56541,2,72.8353,6.32312,2
9.20006,1520,2,42.6341,-2.98441,3.58506,2,27.2858,6.65687,2
7.08792,1539,1,51.5337,4.13333,3.59852,2,74.8322,0.726222,3
10.9272,1985,1,70.5103,3.92614,3.66054,2,88.9621,10.1543,3
10.9276,1707,2,71.2422,-0.120218,3.70115,2,65.9561,10.4093,4
12.3569,1430,3,99.9593,3.54508,3.70896,2,54.2369,0.00944626,4
7.90283,1130,3,10.7147,5.45682,3.72209,2,30.5522,0.881826,4
9.61088,1707,1,76.7264,8.61418,3.72271,2,76.2829,4.30369,3
12.2306,1848,2,116.168,8.47196,3.7231,2,21.3853,12.173,2
6.49791,1934,2,11.7653,4.75373,3.76091,2,41.0293,7.17436,1
10.5174,1687,3,104.57,8.38172,3.79168,2,28.5514,0.26614,1
10.3701,1508,2,91.2558,7.82904,3.81391,2,49.5474,1.85686,3
12.009,1934,1,84.6167,4.89572,3.8703,2,60.4247,10.9149,1
7.40307,1731,3,30.7756,-3.04575,3.90428,2,30.8204,7.70196,1
9.98951,1718,1,47.9423,7.87282,3.93407,2,51.8576,13.5661,2
7.33362,1085,2,18.454,7.17368,3.97043,2,45.0904,8.97489,1
6.9129,1996,2,34.2849,5.13743,4.06525,2,55.4817,9.50965,4
10.3688,1230,3,62.5752,9.77354,4.12133,2,60.7544,8.91496,1
11.2654,1734,3,76.3649,-4.058,4.13376,2,69.3759,1.95398,2
7.15659,1241,3,17.1674,9.16011,4.15787,2,84.6818,11.2623,4
